instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
6413801,279831,330,14728,2764
7175857,241108,313,13499,2497
6465101,296736,325,16399,3022
7557805,229344,859,13065,2492
5867746,251410,976,15884,2892
7189416,190608,1640,14090,3067
5238910,233327,3263,16691,4411
5541189,248280,2901,15943,4828
5437873,287374,3881,19186,5038
6542596,247417,2764,15736,4466
5580995,248562,2638,15071,3892
6364689,273230,435,16533,2833
6119357,249157,3290,16445,4449
5463132,258213,3064,16420,4460
5370028,253652,3494,16711,4791
5495636,229971,3236,16276,4655
5742095,254002,1745,16798,3631
6132086,240397,358,14984,2416
5947647,274609,1267,17491,4048
5866685,276648,1708,16729,3783
5542904,269358,1870,16390,3945
5816473,301882,2154,18288,4153
6317650,304681,3613,18841,5419
6530126,283062,3002,18146,4409
6151524,290201,3175,18938,4842
6522117,296286,3420,18049,5143
6093698,313018,4075,19304,5627
6940098,313283,1164,18313,3983
8793040,174319,754,13281,2239
6593190,196094,362,13894,2337
5697944,236499,2295,15748,4042
5462307,246844,3423,15535,4576
5525941,255527,2025,15557,3582
6213824,231859,381,14392,2361
5718460,168938,1636,13912,2293
6238165,184271,837,13604,2294
6257076,240455,334,13081,2358
6465929,290317,420,15192,2548
7245170,245456,978,13723,3284
6705395,286853,412,15687,3070
7528994,241454,322,12629,2620
6252694,241359,323,13215,2452
6393126,295920,349,15504,3043
7636494,240739,343,12940,2462
6260420,239631,345,12689,2616
6041928,226195,1081,13062,2783
6297900,245503,345,13670,2950
6104595,235472,383,13004,2831
6187127,213695,1602,16507,1905
6268196,204447,700,17567,2734
6211882,241670,375,12895,2630
6314185,244465,335,12857,2504
6284069,240860,313,13267,2411
5902699,216969,1237,14154,2631
6004533,285606,881,15735,3070
7398451,296251,393,15654,3101
7310647,289345,460,15609,3388
7441098,303088,349,16050,2819
7665541,283165,363,14930,2681
7094450,293492,386,15693,3200
6982033,276205,1356,17442,3660
7585554,244151,331,13026,2332
6146943,245215,316,13819,2709
5893781,234724,403,13279,2905
6221193,245854,329,13150,2721
5820367,231549,436,13892,3176
6297909,246669,313,13218,2411
6118339,236534,732,12706,2557
5971932,232964,752,13047,2479
6172215,243389,335,13710,3088
6290629,247090,350,13370,2812
