instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
2695502,204446,2802,13956,4286
4860549,287254,1023,14954,3465
2609389,161075,2798,15889,4172
1205432,100447,2729,8545,2853
846220,97547,3085,9044,3098
790359,69002,2671,7676,2711
601944,64182,2478,7264,2620
1291079,84911,2763,10145,2811
517368,62350,2582,6927,2497
755131,61548,2584,5910,2510
507065,31505,972,3386,938
807297,78998,3131,8979,3233
432516,45125,1675,4814,1584
813060,80157,2548,9139,2512
591753,64715,2421,6094,2182
839312,77222,2624,8557,2469
968159,70546,2398,7373,2222
750335,70748,2573,7243,2830
790798,92807,3186,8538,2864
754101,54771,1901,6529,1888
726069,87469,3083,7945,2779
999643,74980,3027,9210,2870
828921,92252,3279,9161,3025
1143766,70034,2300,6766,2072
879116,76899,2664,8181,2617
847757,82334,3315,9301,3392
573559,37411,1129,4250,810
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
479417,60721,2444,6776,2589
648491,65315,1963,6028,1725
571840,65881,2499,6501,2222
573263,65145,2283,6369,2256
1151666,45759,1888,6256,1898
748003,68454,2787,8729,2624
932350,81646,2744,8244,2914
543265,55151,1946,4314,1425
636789,47843,2043,5388,1826
516815,50596,1791,5061,1472
1332811,59904,2859,8872,2764
830576,76671,3462,8365,3427
991396,63107,2283,8224,2299
1179891,100947,3292,10960,2954
843150,84244,2788,6733,2362
558360,50906,1899,4681,1368
775760,58304,2565,7024,2343
916156,63689,2731,8291,2625
841527,59856,2554,6409,2424
1275163,59476,2750,7567,3117
586499,58137,2789,6154,2352
345743,43124,1911,3603,1929
860240,54000,2214,6306,2176
462315,35034,1403,4420,1434
460026,52413,2046,4361,1737
608132,53329,1961,4824,1563
1221051,66559,2742,9001,2875
1065197,89501,3012,9854,2910
960418,96564,3346,9161,2929
1502059,78424,2722,8713,2670
948151,83205,3376,10292,3452
1186977,85499,3213,9420,3290
1291130,122469,3792,11066,3680
951980,92186,2957,8250,2745
955001,90454,3108,9225,3089
930582,92487,3478,8846,3496
1180919,95822,3485,9922,3792
3199402,88917,3587,8570,4098
1903043,82903,3487,7449,3655
1261467,34953,1773,4729,1992
1162076,54543,2405,6516,2142
1082983,48101,2401,7071,2986
1370359,82005,3837,9649,3605
1904217,70284,3177,8856,3549
1424047,59808,3361,7022,3436
1150781,40426,1560,4347,1196
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
85888,11522,779,1133,855
1232238,53156,2612,7006,3051
1191553,63219,3023,7685,2989
1388490,53705,2699,6461,2880
1891797,43623,2136,6342,2618
494164,56561,3061,6047,3107
1240235,51657,2976,5958,2774
576818,66683,3278,6211,3654
813943,56638,3702,7079,3459
1129228,77403,3836,11025,4017
1705726,64447,3121,8218,2987
2027986,53420,2824,7617,2917
1435912,68762,3039,7844,3336
1474179,59213,3134,7665,3376
1478723,76845,3587,9006,3463
878410,85236,4804,8524,4568
1586754,69081,3918,11352,3719
1542496,76808,3999,8373,4316
1000922,70318,4871,10341,4345
1171554,65161,4122,10685,3951
1090683,68511,4162,9867,3807
851556,80702,4582,10651,4063
1438923,76350,3630,9720,4115
748343,82585,4482,7911,4003
1026250,65136,3672,6845,3934
727578,62014,3830,6928,3598
873346,81755,4191,9516,4001
1085439,41091,1764,4564,2075
965043,61496,2822,6159,2540
1311750,56624,2499,7117,2575
1067063,70657,3292,7313,3246
1033737,70261,3990,8146,4125
2622345,73436,3394,9560,3494
852972,81296,4275,9756,4163
936306,77901,4109,7921,4164
763004,63412,3745,6206,3856
614831,69020,4128,6769,3833
890703,65263,3440,7191,3773
906192,69874,3708,7191,3929
836022,73407,4070,7587,4070
1403714,65075,3344,7071,3803
923206,71644,3479,6684,3759
915888,72760,3569,6740,3846
799448,49976,2544,4566,2514
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
144196,17620,967,2480,924
884711,62445,3075,6171,3313
790589,49710,2699,4916,2923
884035,63928,3442,6796,3669
937403,64058,3007,5904,3455
972795,52847,2951,5794,3086
956706,65400,3217,6181,3508
1109567,61335,3329,6653,3724
946776,70295,3608,6429,3999
1263675,67263,3503,7263,3993
957345,93674,4031,6860,3913
2363285,98624,4557,17562,4732
3543723,112778,3395,31215,2953
2094419,151895,5766,25477,6659
1414738,115689,3443,16684,3512
1772901,151893,11091,23673,6614
