instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
9087963,4390,59,6346,1293
8123089,47906,2704,14335,3781
3119503,79415,3166,19448,2796
2978085,85271,2539,32131,1636
3113121,123268,3026,29398,2456
3984182,173042,2223,29726,2937
5724285,151519,2681,26237,2647
7394145,30254,2029,2400,3270
7447110,29739,2331,2323,2374
7779199,26802,2500,1386,1047
5824405,27462,1895,1288,895
5912793,22697,1901,1177,921
5866523,26465,1884,1245,1019
5887359,23267,1941,1221,2435
5912645,26782,1899,1170,1950
5886095,23943,2253,1471,982
5878646,26157,1884,1276,855
5920397,26270,2036,1262,809
5761229,25002,1810,1452,1018
5955659,25399,1919,1322,919
5897439,31729,2208,1576,1137
5956496,28386,2121,1169,834
5924583,26782,2067,1314,926
5917015,25405,2131,1273,848
6024175,30386,2655,1468,971
6990597,24978,1910,1229,816
6699883,21958,1588,1297,789
6666410,29614,2598,1497,2426
7027686,24365,1917,1102,2251
5976783,32168,2183,1518,2955
7279885,31549,2274,1321,2835
6741424,26594,2063,1288,2645
5994022,31958,2676,1462,2982
6999187,29936,2251,1318,2804
6943897,28441,1860,1162,799
5272964,28190,2370,2851,1486
5963615,23913,2346,1287,826
5912076,26525,1914,1341,960
5935320,23608,1933,1300,990
5953356,24257,1662,1420,992
5896900,30378,2921,1424,1155
6917560,23726,2291,1333,930
6056434,29515,2698,1813,2782
5977077,24214,1930,1337,2574
5908582,26515,2316,1217,976
5461888,107336,2393,16404,2240
6781872,195276,746,28525,4011
5971248,227556,805,31232,4159
6696115,262229,901,34963,4599
7684103,242057,791,33466,4355
6950193,225432,750,31096,4513
6827393,206238,680,28076,3250
6290092,198231,616,28869,3346
6183553,195179,827,27788,3132
6347766,203848,647,28506,3430
5850062,199016,744,27943,3953
6078006,225835,723,31629,3825
6832721,240873,779,33813,4583
7437118,237487,714,33402,4128
7012342,225384,789,32476,4193
6717357,231558,1003,33573,4691
7544038,204905,599,29971,3364
6522088,240494,653,34746,3475
7416094,207030,561,29536,3483
6444497,199308,573,30032,3718
6321785,205708,575,28758,3282
6243005,206386,656,28827,3240
6195903,200396,611,28912,3524
6141738,196549,619,28430,3185
6292463,203201,557,28073,3260
6473534,207866,482,29284,2913
6466032,209158,473,29357,2892
6410117,236552,620,33001,3394
7239882,200896,592,28637,3114
6315700,202815,575,28971,3161
6503921,239355,578,33144,3363
7412680,245175,659,34610,3424
7582731,236379,716,33370,3315
7545597,251401,662,36269,3545
7942659,243446,608,34517,3460
7683130,263664,720,36501,3819
7768065,192903,638,29394,3492
6188351,193603,538,27511,2908
6384583,202201,535,28205,2945
6313967,196557,547,29641,2850
6316076,197660,545,28741,3249
6258674,206955,564,29491,3531
6758208,201281,483,28654,2825
6443461,202705,491,28461,3256
6192847,196230,552,28590,3250
6554168,204754,518,29576,2857
6333293,197549,580,28090,3210
6167413,195046,499,28143,3760
5022766,162069,504,27148,6510
5392416,173881,519,28037,5641
6413586,197906,617,28837,2983
6575742,234636,669,35570,3617
7718262,204275,525,28652,3018
6476034,199996,542,28982,3040
6625677,238227,639,35434,3327
7636927,204841,540,28826,2930
2413137,81199,2026,13247,2252
5362424,221360,1378,32452,4269
7814438,231286,678,33838,3454
7498381,249623,700,35838,3900
8059774,237646,596,33655,3915
7629933,205854,472,29094,3205
6351438,199675,553,28402,3184
6423862,201700,570,28252,3244
6366501,204948,536,29018,3671
6572546,201963,562,28797,3176
6397868,201908,587,28862,3547
