instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
7754597,16244,244,20355,169
6606479,49013,1234,24494,975
7931238,7354,1112,22913,152
7980510,4509,348,27465,256
6394307,7119,813,37442,162
7416045,40757,1441,22092,994
9246337,43329,1138,23813,1091
5899843,80094,2222,27112,2474
3662252,107801,5644,26934,5927
3695770,105302,3072,31332,2015
2308989,111116,7688,20388,6596
3956341,115728,2692,26731,2542
6226398,45732,2475,28682,2419
7323638,42786,3306,18313,3190
6665201,24070,1674,32817,572
7847911,28308,1202,25386,719
6873516,47754,1862,23307,1798
3594904,112017,3514,21036,4030
3192173,144601,3432,32615,2935
3379234,124577,3599,20555,4014
4424731,93305,5137,26732,5000
5468923,56284,3232,25347,2677
6084009,56972,2557,21128,2220
5965821,20882,2128,28054,534
3425745,87066,5281,20742,4489
5849527,77333,1040,14800,1392
8988866,4016,62,5242,871
6883063,55507,2316,11762,3436
1556329,74055,3999,18063,3066
4127603,107916,2879,37165,1925
5104282,94711,1904,15484,1342
13671650,1029,39,1111,192
14136127,30,17,528,70
14063746,133,13,573,56
14109848,23,9,838,325
14104559,25,11,572,49
14125907,23,13,555,63
14188977,108,13,550,42
14055346,163,12,1250,345
14058404,27,8,1143,590
13919370,117,13,1111,522
14204172,35,35,623,77
13716859,581,18,1137,535
14029990,133,8,1123,549
14090600,25,13,778,194
14122263,248,52,1287,554
14009461,1444,7,661,123
14213870,24,2,797,251
14193353,18,1,826,251
14220177,11,1,555,62
14098515,59,14,845,268
14150433,29,2,498,21
14126945,10,2,517,33
14149654,225,11,832,229
14205642,9,1,407,33
14153147,15,1,738,251
13278701,6548,504,2411,708
13838961,498,40,411,23
14125008,14,2,517,101
14085912,71,1,450,55
14137067,264,9,779,155
14148650,11,0,409,16
14051273,12,0,728,222
14084231,43,4,429,45
14080731,35,1,672,187
14138448,12,1,749,256
14056429,50,4,542,105
13858141,1087,135,717,191
14143689,14,2,731,245
14175255,52,1,631,172
14168692,35,1,395,20
14138410,8,1,743,241
14118576,40,1,434,33
14099620,9,1,742,242
14147527,44,2,406,23
14128757,136,2,513,52
14084363,41,1,706,226
14310375,14,1,426,24
14136991,13,1,729,241
14038727,45,1,757,264
13794542,1209,141,654,168
14204967,12,1,472,68
14090277,230,9,598,125
14176858,9,1,645,189
14202365,14,5,413,30
14196688,39,4,686,205
14170719,21,2,401,28
14148323,10,2,759,237
14176359,12,1,750,255
13986625,218,7,624,147
14207794,13,2,742,257
14184001,8,2,417,24
13951353,352,23,754,272
