instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
5825746,58597,2771,19759,2060
5936996,37568,2823,22048,1645
4834158,45927,3620,25398,1580
627231,33529,3094,3308,2047
13654734,934,111,62,12
5608075,25898,855,4035,766
830,254,10,36,65
4027,608,71,67,13
6603,457,62,58,59
37662,803,107,150,68
4047,562,82,55,84
6501,430,59,34,54
830,155,12,13,17
3217,417,68,46,76
7331,668,63,31,55
828,165,12,13,15
3219,437,60,30,54
7329,618,72,42,75
830,164,13,13,17
3217,576,71,45,76
7443,459,59,35,55
828,201,16,46,75
4056,562,69,12,20
6545,467,61,36,57
1492,268,14,27,27
4047,635,71,45,70
6501,438,58,29,62
969,578,71,41,77
30171,1343,169,291,98
6481,475,68,37,63
830,215,24,44,68
4027,590,58,13,17
6594,428,61,35,59
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
15487,1803,215,139,230
11378,1184,155,94,168
7329,586,60,27,55
830,161,13,21,74
8329,2160,141,209,64
366603,29727,928,3689,1050
2543262,5539,230,675,148
3666834,4084,245,449,230
1359466,48603,1620,8255,2258
816162,57619,2137,7416,2798
1153182,4403,480,25521,177
1400296,3133,582,26401,221
1476061,2670,437,20479,168
1184406,3336,486,26652,208
3721869,23484,6167,49424,871
2899323,10074,6247,1527,529
13758525,2188,154,721,401
3146330,42894,2203,7401,1775
14579250,720,76,72,60
14744288,5026,210,2686,327
13784408,6881,152,2733,268
11485934,33505,1634,11554,1193
7376160,43624,1434,21491,1417
4338805,73399,2457,18275,2484
1916113,74813,4109,13711,4237
2146894,138383,7883,17441,3894
759776,15756,5447,1667,512
112682,12347,662,1766,582
3125069,26711,2895,3497,995
6801660,8777,2229,5222,452
7610641,1259,92,1538,49
7195016,319,24,3951,208
7353016,712,19,6652,122
8812267,287,14,7074,264
8668180,539,22,5889,181
5563396,134502,5276,22883,6015
8301005,40276,542,11317,2327
10854752,5206,165,5409,951
4685851,120222,6417,26385,6297
6722651,54560,3194,30719,2648
6827539,59465,2845,25177,2436
6776306,24289,2889,32240,818
2687833,34216,2391,7551,1159
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2046563,8481,935,938,598
12137206,1424,164,92,138
2961553,26489,765,3664,698
11040,653,56,109,38
3327,474,60,52,56
828,171,12,18,17
7357,591,72,49,69
3228,411,60,29,55
3655,956,161,105,124
7338,179,12,13,17
3219,555,72,39,66
16644,1397,166,240,125
828,181,13,12,16
4049,571,72,43,69
6520,438,59,32,56
3623,853,160,69,119
4140,144,13,11,13
6501,607,72,39,70
40322,925,131,150,88
830,292,72,43,71
7984,581,14,19,18
3199,440,58,32,54
828,161,13,12,16
7337,631,70,42,71
3199,444,58,27,56
830,156,13,11,15
6479,567,71,46,74
4106,535,58,28,58
837,155,13,14,18
6509,466,58,30,76
4036,607,71,40,58
830,162,14,44,74
7344,636,68,11,14
3199,460,70,38,74
7309,568,58,27,60
828,170,13,39,76
4029,588,69,11,18
6479,429,58,28,56
4135,599,74,40,71
68465,13444,367,2108,497
382479,22165,576,2143,446
4020168,707,60,53,60
2497726,26527,574,3348,821
759964,54195,1923,8073,2723
924101,40146,1023,10031,1195
3463556,4093,54,2632,200
8238223,2333,106,1254,76
11922814,26152,875,8666,771
6658310,38289,880,14157,770
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2632864,18718,1826,12213,1412
4459272,89522,2714,22239,3352
3792731,131125,4273,29159,4251
4163390,52288,2255,18243,1705
2023547,79722,4124,13544,3753
6186944,52662,2043,22199,1043
5343328,67474,1469,20036,1165
9408940,21244,701,12316,421
6115634,28497,1337,10030,733
9193324,6192,230,9816,175
8362056,11647,591,8072,357
7805614,26345,1265,13866,762
8612542,18844,831,11827,528
8550934,6927,610,8957,256
6488767,35047,1069,7825,934
8699709,4694,242,5730,145
8580531,3402,333,4923,115
6085557,23099,930,9435,763
9818551,5737,377,7983,206
8138480,11865,626,7066,362
