instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
2659276,119129,2082,17468,2026
3440486,96992,1624,14002,1973
2519704,104474,1461,15519,1618
2515665,163384,1185,15453,2126
3042678,110483,1609,7412,1615
2928236,87749,1727,12580,1681
3711195,54730,1079,13078,1339
545386,21024,724,3477,754
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
126755,8416,565,1668,590
1226261,41338,2057,4121,1398
1009590,34668,1911,3242,1609
2423497,43935,1213,6576,1786
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,598,19,54,23
1625,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,2028,144,699,130
362371,32579,1596,5449,1409
969062,43391,1787,8931,1506
1431332,18506,1275,4990,1534
675721,40699,1635,7837,1567
1493188,66651,3188,10745,3542
1115365,84232,1444,10300,1944
1052400,9418,7976,560,290
485384,9475,3184,1049,332
94228,9689,531,1357,496
396004,16704,924,1761,540
3050933,38207,2609,3030,872
4491492,19707,2328,3744,480
8108219,1056,169,2676,292
7488264,85,9,4370,91
8196409,58,3,5622,108
7755999,37,5,5815,143
7916955,153,2,5886,166
5669032,74869,2559,14254,3035
10120853,2521,117,280,18
10800235,64683,3189,11699,3267
7892038,49523,430,11256,1628
11222805,3895,42,6248,1784
3338748,25913,1750,4888,1446
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1639,539,16,64,12
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
12024,1741,109,263,84
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7477,2344,124,314,83
3655787,5623,561,778,251
3590100,16306,447,2899,577
962218,76051,2596,10492,3780
1266909,17665,583,26602,410
1755031,3108,393,30623,90
1711377,2518,313,26671,48
1491326,2918,331,26915,69
1513389,2824,323,27543,58
1332824,19486,3344,11090,554
756359,7726,3144,648,228
1294153,2954,426,850,200
13360558,4396,106,765,171
14995157,8,1,0,0
14901140,89,1,0,0
13399556,7374,221,3935,316
12722014,16171,779,4653,801
7070799,52177,1340,21568,1121
5849790,79395,2195,26570,2628
4769777,98696,4732,31019,4575
6286226,47836,3142,25630,2742
6991302,61961,3045,26680,2051
6633906,41241,3748,31707,1563
13084676,4025,439,88,55
4626697,24846,606,3549,587
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
920,452,10,48,9
0,0,0,0,0
